,mean_hr,max_hr,min_hr,std_hr,max_over_min,%crashes,last_obstacle_crash,lin_regression_hr_slope
199,147.58823529411765,151.0,144.0,1.4446656441991732,1.0135135135135136,55.55555555555556,0,-0.22512672467249167
200,147.76,151.0,146.0,1.2381684960011687,1.0204081632653061,61.111111111111114,1,-0.2603362577217353
201,147.76470588235293,151.0,146.0,1.2097641967609665,1.0205479452054795,61.111111111111114,1,-0.2070127928902681
202,147.62,151.0,143.0,1.5371587890836598,1.034965034965035,66.66666666666666,1,-0.5288234011666562
203,147.3469387755102,151.0,142.0,1.96374451418885,1.0422535211267605,64.70588235294117,0,-0.7604961666304078
204,147.12244897959184,151.0,142.0,2.195000503618246,1.0422535211267605,58.82352941176471,0,-0.64124594858707
205,147.0408163265306,151.0,142.0,2.2169722565685297,1.0352112676056338,58.82352941176471,0,-0.03175347724176186
206,147.08333333333334,151.0,142.0,2.2297154988190218,1.0352112676056338,58.82352941176471,0,0.30507399825425807
207,146.98,151.0,142.0,2.2176472180384033,1.0352112676056338,52.94117647058824,0,0.4360013347715447
208,146.82,151.0,142.0,2.1823971093403562,1.0352112676056338,47.05882352941176,0,0.34783038097156554
209,146.74,150.0,142.0,2.0879635621185284,1.0347222222222223,52.94117647058824,1,0.2811971943777625
210,146.76,150.0,142.0,2.0952813848341836,1.0275862068965518,47.05882352941176,0,0.25386820055483844
211,146.45833333333334,150.0,142.0,1.9888875681810796,1.0275862068965518,41.17647058823529,0,0.07226666126563376
212,146.0625,149.0,142.0,1.9395793577748714,1.0419580419580419,37.5,0,-0.2730752494411259
213,145.41666666666666,149.0,134.0,2.766312034009097,1.1119402985074627,37.5,1,-1.2175532297025653
214,144.52083333333334,149.0,133.0,3.9030243774258113,1.1203007518796992,31.25,0,-1.8950503067551918
215,143.83333333333334,149.0,133.0,4.2090749644948815,1.105263157894737,31.25,0,-1.3578977053110153
216,143.5625,149.0,133.0,4.088938113204579,1.0827067669172932,25.0,0,-0.05539130297954438
217,143.45833333333334,149.0,133.0,4.031568689640644,1.0902255639097744,18.75,0,0.6951461120493665
218,143.4375,149.0,133.0,4.026012493242499,1.0902255639097744,18.75,1,1.5196568684223006
219,143.0625,149.0,133.0,4.338870575661416,1.0902255639097744,18.75,0,0.3305664317054855
220,142.625,149.0,133.0,4.706830708571208,1.0740740740740742,25.0,1,-0.957178329714543
221,142.16326530612244,149.0,133.0,4.709683901174217,1.0740740740740742,25.0,0,-0.8280518242333207
222,141.85416666666666,149.0,133.0,4.663071690275895,1.0740740740740742,25.0,0,-0.5135638657933412
223,141.60416666666666,149.0,133.0,4.518235314213938,1.0592592592592593,31.25,1,0.5369001934687596
224,140.65853658536585,146.0,133.0,3.395657197786321,1.0579710144927537,30.0,0,-0.6017324439071926
225,140.6341463414634,146.0,130.0,3.5338088343950895,1.123076923076923,30.0,0,-1.213908917998369
226,139.46341463414635,146.0,125.0,5.249274049693013,1.136,30.0,0,-1.8707833619425513
227,138.425,146.0,125.0,5.8873506296039,1.12,40.0,1,-1.9755567899026232
228,137.53658536585365,146.0,125.0,5.950199832676251,1.12,40.0,1,-1.397016518546492
229,137.21951219512195,146.0,125.0,5.909789315711479,1.12,50.0,1,-0.10074624304044663
230,137.34146341463415,146.0,125.0,5.880517647697186,1.096,40.0,0,1.4162025344621059
231,137.14634146341464,146.0,125.0,5.905764030207083,1.096,40.0,0,1.237106750634674
232,136.8780487804878,146.0,125.0,5.818913652698498,1.0615384615384615,40.0,0,0.6522173713976182
233,136.55,146.0,125.0,5.697277802510103,1.053030303030303,30.0,0,0.45449645295159496
234,136.5609756097561,146.0,125.0,5.558996224534627,1.0592592592592593,30.0,0,0.6689108863282753
235,136.78571428571428,146.0,125.0,5.672078443357057,1.0740740740740742,36.36363636363637,1,1.1961993245415643
236,137.04545454545453,146.0,125.0,5.718003170137263,1.0740740740740742,33.33333333333333,0,0.8164623927925315
237,136.55555555555554,145.0,125.0,5.357897974679128,1.0820895522388059,30.76923076923077,0,-0.13212947977514272
238,136.22222222222223,145.0,125.0,5.299609286151064,1.0902255639097744,28.57142857142857,0,-0.9721315510851353
239,136.14893617021278,145.0,125.0,5.183496903443767,1.0902255639097744,26.666666666666668,0,-1.373663820780318
240,136.25,145.0,125.0,5.17152596929222,1.0902255639097744,31.25,1,-0.6195717167510115
241,136.5,145.0,125.0,5.335549185077669,1.0676691729323309,31.25,0,0.6034713428338121
242,137.16666666666666,145.0,125.0,4.763930673403309,1.0676691729323309,31.25,0,0.7367153425017927
