,Time,Logtype,Gamemode,Points,Heartrate,physDifficulty,psyStress,psyDifficulty,obstacle,userID,timedelta,mean_hr,%crashes
182,116.81,CONTINUOUS,PLAYING,650,-1,HIGH,undef,HIGH,none,0,0 days 00:01:56.810000000,,18.46846846846847
183,117.1,EVENT_PICKUP,PLAYING,650,-1,HIGH,undef,HIGH,none,0,0 days 00:01:57.100000000,,18.409090909090907
184,117.21,EVENT_OBSTACLE,PLAYING,650,-1,HIGH,undef,HIGH,"TOPLEFT, TOPRIGHT, BOTTOMLEFT, MIDDLE",0,0 days 00:01:57.210000000,,18.367346938775512
185,117.81,CONTINUOUS,PLAYING,650,-1,HIGH,undef,HIGH,none,0,0 days 00:01:57.810000000,,18.961625282167045
186,118.83,CONTINUOUS,PLAYING,750,-1,HIGH,undef,HIGH,none,0,0 days 00:01:58.830000000,,19.36936936936937
187,119.03,EVENT_PICKUP,PLAYING,750,-1,HIGH,undef,HIGH,none,0,0 days 00:01:59.030000000,,19.36936936936937
188,119.23,EVENT_OBSTACLE,PLAYING,750,-1,HIGH,undef,HIGH,"TOPLEFT, TOPRIGHT, BOTTOMLEFT, MIDDLE",0,0 days 00:01:59.230000000,,19.463087248322147
189,119.84,CONTINUOUS,PLAYING,750,-1,HIGH,undef,HIGH,none,0,0 days 00:01:59.840000000,,19.419642857142858
190,120.85,CONTINUOUS,PLAYING,850,-1,HIGH,undef,HIGH,none,0,0 days 00:02:00.850000000,,19.325842696629213
191,121.06,EVENT_PICKUP,PLAYING,850,-1,HIGH,undef,HIGH,none,0,0 days 00:02:01.060000000,,19.282511210762333
192,121.25,EVENT_OBSTACLE,PLAYING,850,-1,HIGH,undef,HIGH,"TOPLEFT, TOPRIGHT, BOTTOMRIGHT, MIDDLE",0,0 days 00:02:01.250000000,,18.973214285714285
193,121.85,CONTINUOUS,PLAYING,850,-1,HIGH,undef,HIGH,none,0,0 days 00:02:01.850000000,,18.666666666666668
194,122.85,CONTINUOUS,PLAYING,950,-1,HIGH,undef,HIGH,none,0,0 days 00:02:02.850000000,,18.568232662192393
195,123.27,EVENT_OBSTACLE,PLAYING,950,-1,HIGH,undef,HIGH,"TOPLEFT, TOPRIGHT, BOTTOMRIGHT, MIDDLE",0,0 days 00:02:03.270000000,,18.526785714285715
196,123.87,CONTINUOUS,PLAYING,950,-1,HIGH,undef,HIGH,none,0,0 days 00:02:03.870000000,,18.625277161862527
197,124.87,CONTINUOUS,PLAYING,950,-1,HIGH,undef,HIGH,none,0,0 days 00:02:04.870000000,,17.96008869179601
198,125.05,EVENT_PICKUP,PLAYING,950,-1,HIGH,undef,HIGH,none,0,0 days 00:02:05.050000000,,17.96008869179601
199,125.29,EVENT_OBSTACLE,PLAYING,950,-1,HIGH,undef,HIGH,"TOPLEFT, BOTTOMLEFT, BOTTOMRIGHT, MIDDLE",0,0 days 00:02:05.290000000,,17.660044150110377
200,125.87,CONTINUOUS,PLAYING,950,-1,HIGH,undef,HIGH,none,0,0 days 00:02:05.870000000,,17.516629711751662
201,126.89,CONTINUOUS,PLAYING,1050,-1,HIGH,undef,HIGH,none,0,0 days 00:02:06.890000000,,17.142857142857142
202,127.3,EVENT_OBSTACLE,PLAYING,1050,-1,HIGH,undef,HIGH,"TOPLEFT, TOPRIGHT, BOTTOMLEFT, MIDDLE",0,0 days 00:02:07.300000000,,16.263736263736263
203,127.89,CONTINUOUS,PLAYING,1050,-1,HIGH,undef,HIGH,none,0,0 days 00:02:07.890000000,,16.150442477876105
204,128.89,CONTINUOUS,PLAYING,1050,-1,HIGH,undef,HIGH,none,0,0 days 00:02:08.890000000,,15.350877192982457
205,129.32,EVENT_OBSTACLE,PLAYING,1050,-1,HIGH,undef,HIGH,"TOPRIGHT, BOTTOMLEFT, BOTTOMRIGHT, MIDDLE",0,0 days 00:02:09.320000000,,14.473684210526317
206,129.9,CONTINUOUS,PLAYING,1050,-1,HIGH,undef,HIGH,none,0,0 days 00:02:09.900000000,,14.79028697571744
207,130.91,CONTINUOUS,PLAYING,1050,-1,HIGH,undef,HIGH,none,0,0 days 00:02:10.910000000,,15.098468271334792
208,131.34,EVENT_OBSTACLE,PLAYING,1050,-1,HIGH,undef,HIGH,"TOPLEFT, TOPRIGHT, BOTTOMRIGHT, MIDDLE",0,0 days 00:02:11.340000000,,14.692982456140353
209,131.92,CONTINUOUS,PLAYING,1050,-1,HIGH,undef,HIGH,none,0,0 days 00:02:11.920000000,,14.505494505494507
210,132.92,CONTINUOUS,PLAYING,1050,-1,HIGH,undef,HIGH,none,0,0 days 00:02:12.920000000,,14.161220043572984
211,133.36,EVENT_OBSTACLE,PLAYING,1050,-1,HIGH,undef,HIGH,"TOPLEFT, TOPRIGHT, BOTTOMLEFT, MIDDLE",0,0 days 00:02:13.360000000,,14.25438596491228
212,133.93,CONTINUOUS,PLAYING,1050,-1,HIGH,undef,HIGH,none,0,0 days 00:02:13.930000000,,14.473684210526317
213,134.93,CONTINUOUS,PLAYING,1050,-1,HIGH,undef,HIGH,none,0,0 days 00:02:14.930000000,,13.943355119825709
214,135.38,EVENT_OBSTACLE,PLAYING,1050,-1,HIGH,undef,HIGH,"TOPLEFT, BOTTOMLEFT, BOTTOMRIGHT, MIDDLE",0,0 days 00:02:15.380000000,,13.537117903930133
215,135.93,CONTINUOUS,PLAYING,1050,-1,HIGH,undef,HIGH,none,0,0 days 00:02:15.930000000,,13.537117903930133
216,136.93,CONTINUOUS,PLAYING,1050,-1,HIGH,undef,HIGH,none,0,0 days 00:02:16.930000000,,13.695652173913043
217,137.18,EVENT_PICKUP,PLAYING,1050,-1,HIGH,undef,HIGH,none,0,0 days 00:02:17.180000000,,13.91304347826087
218,137.39,EVENT_OBSTACLE,PLAYING,1050,-1,HIGH,undef,HIGH,"TOPLEFT, TOPRIGHT, BOTTOMRIGHT, MIDDLE",0,0 days 00:02:17.390000000,,13.636363636363635
219,137.95,CONTINUOUS,PLAYING,1050,-1,HIGH,undef,HIGH,none,0,0 days 00:02:17.950000000,,14.316702819956618
220,138.95,CONTINUOUS,PLAYING,1150,-1,HIGH,undef,HIGH,none,0,0 days 00:02:18.950000000,,14.565217391304348
221,139.35,EVENT_CRASH,PLAYING,1100,-1,HIGH,undef,HIGH,none,0,0 days 00:02:19.350000000,,14.967462039045554
222,139.41,EVENT_OBSTACLE,PLAYING,1100,-1,HIGH,undef,HIGH,"TOPRIGHT, BOTTOMLEFT, BOTTOMRIGHT, MIDDLE",0,0 days 00:02:19.410000000,,14.902807775377969
223,139.95,CONTINUOUS,PLAYING,1100,-1,HIGH,undef,HIGH,none,0,0 days 00:02:19.950000000,,14.902807775377969
224,140.96,CONTINUOUS,PLAYING,1100,-1,HIGH,undef,HIGH,none,0,0 days 00:02:20.960000000,,14.71861471861472
225,141.43,EVENT_OBSTACLE,PLAYING,1100,-1,HIGH,undef,HIGH,"TOPRIGHT, BOTTOMLEFT, BOTTOMRIGHT, MIDDLE",0,0 days 00:02:21.430000000,,15.021459227467812
226,141.97,CONTINUOUS,PLAYING,1100,-1,HIGH,undef,HIGH,none,0,0 days 00:02:21.970000000,,14.806866952789699
227,142.97,CONTINUOUS,PLAYING,1100,-1,HIGH,undef,HIGH,none,0,0 days 00:02:22.970000000,,15.334773218142548
228,143.06,EVENT_PICKUP,PLAYING,1100,-1,HIGH,undef,HIGH,none,0,0 days 00:02:23.060000000,,15.236051502145923
229,143.25,EVENT_OBSTACLE,PLAYING,1100,-1,HIGH,undef,HIGH,"TOPLEFT, TOPRIGHT, BOTTOMRIGHT, MIDDLE",0,0 days 00:02:23.250000000,,15.236051502145923
230,143.98,CONTINUOUS,PLAYING,1200,-1,HIGH,undef,HIGH,none,0,0 days 00:02:23.980000000,,15.450643776824036
231,145.0,CONTINUOUS,PLAYING,1200,-1,HIGH,undef,HIGH,none,0,0 days 00:02:25.000000000,,14.655172413793101
232,145.07,EVENT_OBSTACLE,PLAYING,1200,-1,HIGH,undef,HIGH,"TOPLEFT, TOPRIGHT, BOTTOMRIGHT, MIDDLE",0,0 days 00:02:25.070000000,,14.346895074946467
233,146.0,CONTINUOUS,PLAYING,1200,-1,HIGH,undef,HIGH,none,0,0 days 00:02:26.000000000,,14.00862068965517
234,146.9,EVENT_OBSTACLE,PLAYING,1200,-1,HIGH,undef,HIGH,"TOPLEFT, TOPRIGHT, BOTTOMRIGHT, MIDDLE",0,0 days 00:02:26.900000000,,13.461538461538462
235,147.0,CONTINUOUS,PLAYING,1200,-1,HIGH,undef,HIGH,none,0,0 days 00:02:27.000000000,,13.675213675213676
236,148.0,CONTINUOUS,PLAYING,1200,-1,HIGH,undef,HIGH,none,0,0 days 00:02:28.000000000,,13.203463203463203
237,148.72,EVENT_OBSTACLE,PLAYING,1200,-1,HIGH,undef,HIGH,"TOPLEFT, TOPRIGHT, BOTTOMRIGHT, MIDDLE",0,0 days 00:02:28.720000000,,13.135593220338984
238,149.02,CONTINUOUS,PLAYING,1200,-1,HIGH,undef,HIGH,none,0,0 days 00:02:29.020000000,,13.191489361702127
239,150.03,CONTINUOUS,PLAYING,1200,-1,HIGH,undef,HIGH,none,0,0 days 00:02:30.030000000,,13.276231263383298
240,150.54,EVENT_OBSTACLE,PLAYING,1200,-1,HIGH,undef,HIGH,"TOPLEFT, TOPRIGHT, BOTTOMRIGHT, MIDDLE",0,0 days 00:02:30.540000000,,12.923728813559322
241,151.04,CONTINUOUS,PLAYING,1200,-1,HIGH,undef,HIGH,none,0,0 days 00:02:31.040000000,,12.896405919661733
242,152.06,CONTINUOUS,PLAYING,1200,-1,HIGH,undef,HIGH,none,0,0 days 00:02:32.060000000,,13.617021276595745
243,152.19,EVENT_PICKUP,PLAYING,1200,-1,HIGH,undef,HIGH,none,0,0 days 00:02:32.190000000,,13.771186440677965
244,152.36,EVENT_OBSTACLE,PLAYING,1200,-1,HIGH,undef,HIGH,"TOPLEFT, TOPRIGHT, BOTTOMRIGHT, MIDDLE",0,0 days 00:02:32.360000000,,13.559322033898304
245,153.06,CONTINUOUS,PLAYING,1200,-1,HIGH,undef,HIGH,none,0,0 days 00:02:33.060000000,,13.646055437100213
246,154.06,CONTINUOUS,PLAYING,1300,-1,HIGH,undef,HIGH,none,0,0 days 00:02:34.060000000,,13.742071881606766
247,154.18,EVENT_OBSTACLE,PLAYING,1300,-1,HIGH,undef,HIGH,"TOPLEFT, TOPRIGHT, BOTTOMRIGHT, MIDDLE",0,0 days 00:02:34.180000000,,13.771186440677965
248,155.08,CONTINUOUS,PLAYING,1300,-1,HIGH,undef,HIGH,none,0,0 days 00:02:35.080000000,,14.5610278372591
249,156.0,EVENT_OBSTACLE,PLAYING,1300,-1,HIGH,undef,HIGH,"TOPLEFT, TOPRIGHT, BOTTOMLEFT, MIDDLE",0,0 days 00:02:36.000000000,,14.705882352941178
250,156.08,CONTINUOUS,PLAYING,1300,-1,HIGH,undef,HIGH,none,0,0 days 00:02:36.080000000,,14.736842105263156
251,157.09,CONTINUOUS,PLAYING,1300,-1,HIGH,undef,HIGH,none,0,0 days 00:02:37.090000000,,14.989293361884368
252,157.83,EVENT_OBSTACLE,PLAYING,1300,-1,HIGH,undef,HIGH,"TOPLEFT, TOPRIGHT, BOTTOMRIGHT, MIDDLE",0,0 days 00:02:37.830000000,,15.400843881856542
253,158.1,CONTINUOUS,PLAYING,1300,-1,HIGH,undef,HIGH,none,0,0 days 00:02:38.100000000,,15.062761506276152
254,159.1,CONTINUOUS,PLAYING,1300,-1,HIGH,undef,HIGH,none,0,0 days 00:02:39.100000000,,15.631691648822269
255,159.58,EVENT_CRASH,PLAYING,1250,-1,HIGH,undef,HIGH,none,0,0 days 00:02:39.580000000,,16.101694915254235
256,159.65,EVENT_OBSTACLE,PLAYING,1250,-1,HIGH,undef,HIGH,"TOPLEFT, BOTTOMLEFT, BOTTOMRIGHT, MIDDLE",0,0 days 00:02:39.650000000,,15.822784810126583
257,160.11,CONTINUOUS,PLAYING,1250,-1,HIGH,undef,HIGH,none,0,0 days 00:02:40.110000000,,16.25
258,161.13,CONTINUOUS,PLAYING,1250,-1,HIGH,undef,HIGH,none,0,0 days 00:02:41.130000000,,16.73728813559322
259,161.21,EVENT_CRASH,PLAYING,1200,-1,HIGH,undef,HIGH,none,0,0 days 00:02:41.210000000,,16.842105263157894
260,161.28,EVENT_OBSTACLE,PLAYING,1200,-1,HIGH,undef,HIGH,"TOPLEFT, TOPRIGHT, BOTTOMLEFT, MIDDLE",0,0 days 00:02:41.280000000,,16.596638655462183
261,162.13,CONTINUOUS,SHIELDTUTORIAL,1200,-1,HIGH,undef,HIGH,none,0,0 days 00:02:42.130000000,,17.02127659574468
262,162.9,EVENT_OBSTACLE,SHIELDTUTORIAL,1200,-1,HIGH,undef,HIGH,"TOPLEFT, BOTTOMLEFT, BOTTOMRIGHT, MIDDLE",0,0 days 00:02:42.900000000,,17.419354838709676
263,163.13,CONTINUOUS,SHIELDTUTORIAL,1200,-1,HIGH,undef,HIGH,none,0,0 days 00:02:43.130000000,,17.270788912579956
264,164.14,CONTINUOUS,SHIELDTUTORIAL,1200,-1,HIGH,undef,HIGH,none,0,0 days 00:02:44.140000000,,17.74891774891775
265,164.52,EVENT_OBSTACLE,SHIELDTUTORIAL,1200,-1,HIGH,undef,HIGH,"TOPLEFT, TOPRIGHT, BOTTOMLEFT, MIDDLE",0,0 days 00:02:44.520000000,,17.647058823529413
266,165.15,CONTINUOUS,SHIELDTUTORIAL,1200,-1,HIGH,undef,HIGH,none,0,0 days 00:02:45.150000000,,17.86492374727669
267,166.14,EVENT_OBSTACLE,SHIELDTUTORIAL,1200,-1,HIGH,undef,HIGH,"TOPLEFT, BOTTOMLEFT, BOTTOMRIGHT, MIDDLE",0,0 days 00:02:46.140000000,,17.802197802197803
268,166.15,CONTINUOUS,SHIELDTUTORIAL,1200,-1,HIGH,undef,HIGH,none,0,0 days 00:02:46.150000000,,17.802197802197803
269,167.17,CONTINUOUS,SHIELDTUTORIAL,1200,-1,HIGH,undef,HIGH,none,0,0 days 00:02:47.170000000,,18.0
270,167.75,EVENT_OBSTACLE,SHIELDTUTORIAL,1200,-1,HIGH,undef,HIGH,"TOPRIGHT, BOTTOMLEFT, BOTTOMRIGHT, MIDDLE",0,0 days 00:02:47.750000000,,17.713004484304935
271,168.18,CONTINUOUS,SHIELDTUTORIAL,1200,-1,HIGH,undef,HIGH,none,0,0 days 00:02:48.180000000,,17.937219730941703
272,169.19,CONTINUOUS,SHIELDTUTORIAL,1200,-1,HIGH,undef,HIGH,none,0,0 days 00:02:49.190000000,,17.713004484304935
273,170.19,CONTINUOUS,PLAYING,1200,-1,HIGH,undef,HIGH,none,0,0 days 00:02:50.190000000,,17.873303167420815
274,171.2,CONTINUOUS,PLAYING,1200,-1,HIGH,undef,HIGH,none,0,0 days 00:02:51.200000000,,17.873303167420815
275,172.21,CONTINUOUS,PLAYING,1200,-1,HIGH,undef,HIGH,none,0,0 days 00:02:52.210000000,,17.83295711060948
276,173.21,CONTINUOUS,PLAYING,1200,-1,HIGH,undef,HIGH,none,0,0 days 00:02:53.210000000,,17.954545454545453
277,174.23,CONTINUOUS,PLAYING,1200,-1,HIGH,undef,HIGH,none,0,0 days 00:02:54.230000000,,17.83295711060948
278,175.24,CONTINUOUS,PLAYING,1200,-1,HIGH,undef,HIGH,none,0,0 days 00:02:55.240000000,,18.636363636363637
279,176.24,CONTINUOUS,PLAYING,1200,-1,HIGH,undef,HIGH,none,0,0 days 00:02:56.240000000,,19.457013574660635
280,177.26,CONTINUOUS,PLAYING,1200,-1,HIGH,undef,HIGH,none,0,0 days 00:02:57.260000000,,19.81776765375854
281,177.38,EVENT_OBSTACLE,PLAYING,1200,-1,HIGH,undef,HIGH,FARBOTTOMLEFT,0,0 days 00:02:57.380000000,,19.81776765375854
282,178.28,CONTINUOUS,PLAYING,1200,-1,HIGH,undef,HIGH,none,0,0 days 00:02:58.280000000,,19.90950226244344
283,178.93,EVENT_CRASH,PLAYING,1150,-1,HIGH,undef,HIGH,none,0,0 days 00:02:58.930000000,,20.823798627002287
284,178.99,EVENT_OBSTACLE,PLAYING,1150,-1,HIGH,undef,HIGH,FARBOTTOMRIGHT,0,0 days 00:02:58.990000000,,20.776255707762555
285,179.29,CONTINUOUS,PLAYING,1150,-1,HIGH,undef,HIGH,none,0,0 days 00:02:59.290000000,,21.00456621004566
286,180.3,CONTINUOUS,PLAYING,1150,-1,HIGH,undef,HIGH,none,0,0 days 00:03:00.300000000,,20.454545454545457
287,180.63,EVENT_OBSTACLE,PLAYING,1150,-1,HIGH,undef,HIGH,FARBOTTOMLEFT,0,0 days 00:03:00.630000000,,20.72892938496583
288,181.3,CONTINUOUS,PLAYING,1150,-1,HIGH,undef,HIGH,none,0,0 days 00:03:01.300000000,,20.861678004535147
289,182.26,EVENT_OBSTACLE,PLAYING,1150,-1,HIGH,undef,HIGH,FARBOTTOMRIGHT,0,0 days 00:03:02.260000000,,20.408163265306122
290,182.3,CONTINUOUS,PLAYING,1150,-1,HIGH,undef,HIGH,none,0,0 days 00:03:02.300000000,,20.361990950226243
291,183.3,CONTINUOUS,PLAYING,1150,-1,HIGH,undef,HIGH,none,0,0 days 00:03:03.300000000,,20.408163265306122
292,183.88,EVENT_OBSTACLE,PLAYING,1150,-1,HIGH,undef,HIGH,FARBOTTOMRIGHT,0,0 days 00:03:03.880000000,,20.72892938496583
293,184.3,CONTINUOUS,PLAYING,1150,-1,HIGH,undef,HIGH,none,0,0 days 00:03:04.300000000,,20.681818181818183
294,185.31,CONTINUOUS,PLAYING,1150,-1,HIGH,undef,HIGH,none,0,0 days 00:03:05.310000000,,19.864559819413092
295,185.52,EVENT_OBSTACLE,PLAYING,1150,-1,HIGH,undef,HIGH,FARBOTTOMLEFT,0,0 days 00:03:05.520000000,,19.775280898876403
296,186.32,CONTINUOUS,PLAYING,1150,-1,HIGH,undef,HIGH,none,0,0 days 00:03:06.320000000,,19.63470319634703
297,187.32,CONTINUOUS,PLAYING,1150,-1,HIGH,undef,HIGH,none,0,0 days 00:03:07.320000000,,19.81981981981982
298,187.47,EVENT_CRASH,PLAYING,1100,-1,HIGH,undef,HIGH,none,0,0 days 00:03:07.470000000,,19.81981981981982
299,187.53,EVENT_OBSTACLE,PLAYING,1100,-1,HIGH,undef,HIGH,FARBOTTOMRIGHT,0,0 days 00:03:07.530000000,,19.81981981981982
300,188.32,CONTINUOUS,PLAYING,1100,-1,HIGH,undef,HIGH,none,0,0 days 00:03:08.320000000,,20.229885057471265
301,189.32,CONTINUOUS,PLAYING,1100,-1,HIGH,undef,HIGH,none,0,0 days 00:03:09.320000000,,19.954648526077097
302,189.55,EVENT_OBSTACLE,PLAYING,1100,-1,HIGH,undef,HIGH,FARBOTTOMRIGHT,0,0 days 00:03:09.550000000,,19.954648526077097
303,190.32,CONTINUOUS,PLAYING,1100,-1,HIGH,undef,HIGH,none,0,0 days 00:03:10.320000000,,20.091324200913242
304,191.34,CONTINUOUS,PLAYING,1100,-1,HIGH,undef,HIGH,none,0,0 days 00:03:11.340000000,,20.137299771167047
305,191.77,EVENT_OBSTACLE,PLAYING,1100,-1,HIGH,undef,HIGH,FARBOTTOMLEFT,0,0 days 00:03:11.770000000,,20.045558086560362
306,192.34,CONTINUOUS,PLAYING,1100,-1,HIGH,undef,HIGH,none,0,0 days 00:03:12.340000000,,19.910514541387027
307,193.34,CONTINUOUS,PLAYING,1100,-1,HIGH,undef,HIGH,none,0,0 days 00:03:13.340000000,,19.90950226244344
308,193.99,EVENT_OBSTACLE,PLAYING,1100,-1,HIGH,undef,HIGH,FARBOTTOMRIGHT,0,0 days 00:03:13.990000000,,20.089285714285715
309,194.36,CONTINUOUS,PLAYING,1100,-1,HIGH,undef,HIGH,none,0,0 days 00:03:14.360000000,,20.568927789934357
310,195.36,CONTINUOUS,PLAYING,1100,-1,HIGH,undef,HIGH,none,0,0 days 00:03:15.360000000,,20.97130242825607
311,196.21,EVENT_OBSTACLE,PLAYING,1100,-1,HIGH,undef,HIGH,FARBOTTOMLEFT,0,0 days 00:03:16.210000000,,21.475054229934923
312,196.38,CONTINUOUS,PLAYING,1100,-1,HIGH,undef,HIGH,none,0,0 days 00:03:16.380000000,,21.72043010752688
313,197.39,CONTINUOUS,PLAYING,1100,-1,HIGH,undef,HIGH,none,0,0 days 00:03:17.390000000,,21.645021645021643
314,198.4,CONTINUOUS,PLAYING,1100,-1,HIGH,undef,HIGH,none,0,0 days 00:03:18.400000000,,22.103004291845494
315,198.43,EVENT_OBSTACLE,PLAYING,1100,-1,HIGH,undef,HIGH,FARBOTTOMLEFT,0,0 days 00:03:18.430000000,,22.103004291845494
316,199.4,CONTINUOUS,PLAYING,1100,-1,HIGH,undef,HIGH,none,0,0 days 00:03:19.400000000,,21.961620469083158
317,200.4,CONTINUOUS,PLAYING,1100,-1,HIGH,undef,HIGH,none,0,0 days 00:03:20.400000000,,21.794871794871796
318,200.58,EVENT_CRASH,PLAYING,1050,-1,HIGH,undef,HIGH,none,0,0 days 00:03:20.580000000,,22.103004291845494
319,200.65,EVENT_OBSTACLE,PLAYING,1050,-1,HIGH,undef,HIGH,FARBOTTOMLEFT,0,0 days 00:03:20.650000000,,22.269807280513916
320,201.4,CONTINUOUS,PLAYING,1050,-1,HIGH,undef,HIGH,none,0,0 days 00:03:21.400000000,,22.832980972515855
321,202.4,CONTINUOUS,PLAYING,1050,-1,HIGH,undef,HIGH,none,0,0 days 00:03:22.400000000,,23.29059829059829
322,202.88,EVENT_OBSTACLE,PLAYING,1050,-1,HIGH,undef,HIGH,"TOPLEFT, BOTTOMLEFT, BOTTOMRIGHT, MIDDLE",0,0 days 00:03:22.880000000,,23.02771855010661
323,203.41,CONTINUOUS,PLAYING,1050,-1,HIGH,undef,HIGH,none,0,0 days 00:03:23.410000000,,22.929936305732486
324,204.42,CONTINUOUS,PLAYING,1050,-1,HIGH,undef,HIGH,none,0,0 days 00:03:24.420000000,,22.97872340425532
325,205.1,EVENT_OBSTACLE,PLAYING,1050,-1,HIGH,undef,HIGH,FARBOTTOMRIGHT,0,0 days 00:03:25.100000000,,22.174840085287848
326,205.42,CONTINUOUS,PLAYING,1050,-1,HIGH,undef,HIGH,none,0,0 days 00:03:25.420000000,,21.775898520084567
327,206.42,CONTINUOUS,PLAYING,1050,-1,HIGH,undef,HIGH,none,0,0 days 00:03:26.420000000,,21.86836518046709
328,207.32,EVENT_OBSTACLE,PLAYING,1050,-1,HIGH,undef,HIGH,"TOPLEFT, TOPRIGHT, BOTTOMLEFT, MIDDLE",0,0 days 00:03:27.320000000,,21.231422505307858
329,207.42,CONTINUOUS,PLAYING,1050,-1,HIGH,undef,HIGH,none,0,0 days 00:03:27.420000000,,21.27659574468085
330,208.42,CONTINUOUS,PLAYING,1050,-1,HIGH,undef,HIGH,none,0,0 days 00:03:28.420000000,,20.51282051282051
331,209.35,EVENT_PICKUP,PLAYING,1050,-1,HIGH,undef,HIGH,none,0,0 days 00:03:29.350000000,,20.255863539445627
332,209.42,CONTINUOUS,PLAYING,1050,-1,HIGH,undef,HIGH,none,0,0 days 00:03:29.420000000,,20.386266094420602
333,209.56,EVENT_OBSTACLE,PLAYING,1050,-1,HIGH,undef,HIGH,"TOPLEFT, BOTTOMLEFT, BOTTOMRIGHT, MIDDLE",0,0 days 00:03:29.560000000,,20.518358531317496
334,210.42,CONTINUOUS,PLAYING,1150,-1,HIGH,undef,HIGH,none,0,0 days 00:03:30.420000000,,20.425531914893615
335,211.42,CONTINUOUS,PLAYING,1150,-1,HIGH,undef,HIGH,none,0,0 days 00:03:31.420000000,,21.50537634408602
336,211.77,EVENT_OBSTACLE,PLAYING,1150,-1,HIGH,undef,HIGH,FARBOTTOMLEFT,0,0 days 00:03:31.770000000,,21.120689655172413
337,212.43,CONTINUOUS,PLAYING,1150,-1,HIGH,undef,HIGH,none,0,0 days 00:03:32.430000000,,21.627408993576015
338,213.44,CONTINUOUS,PLAYING,1150,-1,HIGH,undef,HIGH,none,0,0 days 00:03:33.440000000,,21.336206896551722
339,213.99,EVENT_OBSTACLE,PLAYING,1150,-1,HIGH,undef,HIGH,"TOPLEFT, TOPRIGHT, BOTTOMLEFT, MIDDLE",0,0 days 00:03:33.990000000,,21.45922746781116
340,214.44,CONTINUOUS,PLAYING,1150,-1,HIGH,undef,HIGH,none,0,0 days 00:03:34.440000000,,21.030042918454935
341,215.46,CONTINUOUS,PLAYING,1150,-1,HIGH,undef,HIGH,none,0,0 days 00:03:35.460000000,,21.69197396963124
342,216.01,EVENT_PICKUP,PLAYING,1150,-1,HIGH,undef,HIGH,none,0,0 days 00:03:36.010000000,,21.72043010752688
343,216.21,EVENT_OBSTACLE,PLAYING,1150,-1,HIGH,undef,HIGH,"TOPLEFT, BOTTOMLEFT, BOTTOMRIGHT, MIDDLE",0,0 days 00:03:36.210000000,,21.45922746781116
344,216.46,CONTINUOUS,PLAYING,1150,-1,HIGH,undef,HIGH,none,0,0 days 00:03:36.460000000,,21.45922746781116
345,217.48,CONTINUOUS,PLAYING,1250,-1,HIGH,undef,HIGH,none,0,0 days 00:03:37.480000000,,20.869565217391305
346,218.43,EVENT_OBSTACLE,PLAYING,1250,-1,HIGH,undef,HIGH,FARBOTTOMLEFT,0,0 days 00:03:38.430000000,,20.64516129032258
347,218.48,CONTINUOUS,PLAYING,1250,-1,HIGH,undef,HIGH,none,0,0 days 00:03:38.480000000,,20.64516129032258
348,219.48,CONTINUOUS,PLAYING,1250,-1,HIGH,undef,HIGH,none,0,0 days 00:03:39.480000000,,21.336206896551722
349,220.49,CONTINUOUS,PLAYING,1250,-1,HIGH,undef,HIGH,none,0,0 days 00:03:40.490000000,,21.350762527233115
350,220.66,EVENT_OBSTACLE,PLAYING,1250,-1,HIGH,undef,HIGH,FARBOTTOMRIGHT,0,0 days 00:03:40.660000000,,21.69197396963124
351,221.5,CONTINUOUS,PLAYING,1250,-1,HIGH,undef,HIGH,none,0,0 days 00:03:41.500000000,,22.317596566523605
352,222.51,CONTINUOUS,PLAYING,1250,-1,HIGH,undef,HIGH,none,0,0 days 00:03:42.510000000,,22.657952069716774
353,222.61,EVENT_CRASH,PLAYING,1200,-1,HIGH,undef,HIGH,none,0,0 days 00:03:42.610000000,,22.975929978118163
354,222.68,EVENT_OBSTACLE,PLAYING,1200,-1,HIGH,undef,HIGH,"TOPLEFT, TOPRIGHT, BOTTOMRIGHT, MIDDLE",0,0 days 00:03:42.680000000,,22.707423580786028
355,223.52,CONTINUOUS,PLAYING,1200,-1,HIGH,undef,HIGH,none,0,0 days 00:03:43.520000000,,23.440860215053764
356,224.53,CONTINUOUS,PLAYING,1200,-1,HIGH,undef,HIGH,none,0,0 days 00:03:44.530000000,,22.807017543859647
357,224.63,EVENT_CRASH,PLAYING,1150,-1,HIGH,undef,HIGH,none,0,0 days 00:03:44.630000000,,23.296703296703296
358,224.7,EVENT_OBSTACLE,PLAYING,1150,-1,HIGH,undef,HIGH,"TOPLEFT, BOTTOMLEFT, BOTTOMRIGHT, MIDDLE",0,0 days 00:03:44.700000000,,23.144104803493452
359,225.53,CONTINUOUS,PLAYING,1150,-1,HIGH,undef,HIGH,none,0,0 days 00:03:45.530000000,,23.758099352051836
360,226.48,EVENT_PICKUP,PLAYING,1150,-1,HIGH,undef,HIGH,none,0,0 days 00:03:46.480000000,,23.63238512035011
361,226.55,CONTINUOUS,PLAYING,1150,-1,HIGH,undef,HIGH,none,0,0 days 00:03:46.550000000,,23.74727668845316
362,226.72,EVENT_OBSTACLE,PLAYING,1150,-1,HIGH,undef,HIGH,"TOPLEFT, BOTTOMLEFT, BOTTOMRIGHT, MIDDLE",0,0 days 00:03:46.720000000,,23.542116630669547
